Mutant,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testNoEndPoints],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testIntersectionBoundaryBoundary],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testIntersectionOutsideOutside],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testIntersectionBoundaryOutside],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testHalfInfiniteNeg],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testHalfInfinitePos],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testIntersectionInsideOutside],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testNoSegments],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testIntersectionInsideBoundary],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testIntersectionParallel],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testNoEndPoints],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testIntersectionBoundaryBoundary],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testIntersectionBoundaryOutside],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testHalfInfiniteNeg],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testHalfInfinitePos],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testIntersectionInsideOutside],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testNoSegments],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testIntersectionInsideBoundary],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testIntersectionInsideInside],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testIntersectionNotIntersecting],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testBug20041003],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testLineIntersection],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testSqueezedHexa],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testIntersectionInsideInside],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testIntersectionOutsideOutside],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testIssue880Simplified],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testChoppedHexagon],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testConcentric],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testSingularPoint],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testEmptyDifference],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testSeveralSegments],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testSeveralSegments],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testHole],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testDifference],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testIntersection],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testUnlimitedSubHyperplane],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testSimplyConnected],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testDisjointPolygons],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testBug20040520],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testUnion],org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest[testTetrahedron],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testStair],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testXor],org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest[testBuildBox],org.apache.commons.math3.geometry.euclidean.twod.SubLineTest[testEndPoints],org.apache.commons.math3.geometry.euclidean.threed.SubLineTest[testEndPoints],org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest[testIssue780],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testOppositeHyperplanes],org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest[testIsometry],org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest[testCross],org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest[testBox],org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest[testIssue880Complete],org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest[test3],org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest[test7],org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest[test6],org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest[test5],org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest[test4],org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest[test2],org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest[test0],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test05],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test02],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test00],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test01],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test10],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test06],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test07],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test13],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test03],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test14],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test11],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test12],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test09],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test08],org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest[test1],org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest[test04],Total,Equiv?
143, , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , ,PASS,PASS,PASS, , ,PASS,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS,PASS,PASS, , ,PASS,PASS, ,PASS,PASS, , , , , , , , , , , , , , , , , , , ,PASS, , , , ,0,
144, , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , ,PASS,PASS,PASS, , ,PASS,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS,PASS,PASS, , ,PASS,PASS, ,PASS,PASS, , , , , , , , , , , , , , , , , , , ,FAIL, , , , ,1,
145, , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , ,PASS,FAIL,PASS, , ,EXC,PASS,PASS, ,PASS, ,EXC,EXC, ,EXC,EXC,EXC, , ,EXC,PASS, ,EXC,EXC, , , , , , , , , , , , , , , , , , , ,FAIL, , , , ,11,
146, , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , ,PASS,PASS,PASS, , ,PASS,PASS,PASS, ,PASS, ,PASS,PASS, ,PASS,PASS,PASS, , ,PASS,PASS, ,PASS,PASS, , , , , , , , , , , , , , , , , , , ,PASS, , , , ,0,
147, , , , , , , , , , , , , , , , , , , , , ,EXC,EXC, , , , ,EXC,EXC,EXC, , ,EXC,EXC,EXC, ,EXC, ,EXC,EXC, ,EXC,EXC,PASS, , ,PASS,EXC, ,EXC,PASS, , , , , , , , , , , , , , , , , , , ,PASS, , , , ,15,
148, , , , , , , , , , , , , , , , , , , , , ,EXC,EXC, , , , ,EXC,EXC,EXC, , ,EXC,EXC,EXC, ,EXC, ,EXC,EXC, ,EXC,EXC,EXC, , ,EXC,EXC, ,EXC,EXC, , , , , , , , , , , , , , , , , , , ,FAIL, , , , ,19,
149, , , , , , , , , , , , , , , , , , , , , ,EXC,EXC, , , , ,EXC,EXC,EXC, , ,EXC,EXC,EXC, ,EXC, ,EXC,EXC, ,EXC,EXC,EXC, , ,EXC,EXC, ,EXC,EXC, , , , , , , , , , , , , , , , , , , ,FAIL, , , , ,19,
15, ,PASS,PASS,FAIL, , ,FAIL, ,PASS, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,PASS,PASS,FAIL,PASS, , , , , , , , , , , , , , , , ,PASS, ,5,
150, , , , , , , , , , , , , , , , , , , , , ,EXC,EXC, , , , ,EXC,EXC,EXC, , ,EXC,EXC,EXC, ,EXC, ,EXC,EXC, ,EXC,EXC,PASS, , ,PASS,EXC, ,EXC,PASS, , , , , , , , , , , , , , , , , , , ,PASS, , , , ,15,
151, , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , ,PASS,FAIL,PASS, , ,EXC,PASS,PASS, ,PASS, ,EXC,EXC, ,EXC,EXC,EXC, , ,EXC,PASS, ,EXC,EXC, , , , , , , , , , , , , , , , , , , ,FAIL, , , , ,11,
152, , , , , , , , , , , , , , , , , , , , , ,EXC,EXC, , , , ,EXC,EXC,EXC, , ,EXC,EXC,EXC, ,EXC, ,EXC,EXC, ,EXC,EXC,EXC, , ,EXC,EXC, ,EXC,EXC, , , , , , , , , , , , , , , , , , , ,FAIL, , , , ,19,
153, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,PASS, , ,PASS,FAIL,PASS,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,FAIL,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,22,
154, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,PASS, , ,FAIL,FAIL,FAIL,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,EXC,FAIL,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,24,
155, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,FAIL, , ,FAIL,FAIL,FAIL,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,FAIL,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,25,
156, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,PASS, , ,PASS,FAIL,PASS,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,FAIL,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,22,
157, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,PASS, , ,PASS,FAIL,PASS,PASS,PASS, , ,PASS,PASS,PASS,FAIL,FAIL,EXC,FAIL,PASS,FAIL,FAIL,PASS,PASS, , ,EXC,EXC,FAIL,PASS,PASS,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,13,
158, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,PASS, , ,PASS,FAIL,PASS,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,FAIL,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,22,
159, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,PASS, , ,PASS,FAIL,PASS,EXC,PASS, , ,FAIL,FAIL,FAIL,FAIL,FAIL,EXC,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, , ,EXC,EXC,FAIL,EXC,FAIL,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,22,
16, ,EXC,PASS,PASS, , ,PASS, ,EXC, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , , , ,PASS, ,2,
160, , , , , , , , , , , , , , , , , , , , ,PASS,PASS,PASS, , ,PASS,PASS,PASS,PASS,PASS, , ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, , ,PASS,PASS,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,0,
161, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,PASS, , ,PASS,FAIL,PASS,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,FAIL,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,22,
162, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,FAIL, , ,FAIL,FAIL,EXC,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,FAIL,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,25,
163, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,FAIL, , ,FAIL,FAIL,EXC,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,FAIL,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,25,
164, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,PASS, , ,PASS,FAIL,PASS,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,FAIL,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,22,
165, , , , , , , , , , , , , , , , , , , , ,FAIL,EXC,PASS, , ,PASS,FAIL,PASS,EXC,PASS, , ,FAIL,FAIL,FAIL,FAIL,FAIL,EXC,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL, , ,EXC,EXC,FAIL,EXC,FAIL,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,22,
166, , , , , , , , , , , , , , , , , , , , ,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC, , , , , , , , , , , , , , ,EXC, ,EXC, ,PASS, ,FAIL, , ,29,
167, , , , , , , , , , , , , , , , , , , , ,EXC,EXC,EXC, , ,EXC,EXC,PASS,EXC,PASS, , ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,24,
168, , , , , , , , , , , , , , , , , , , , ,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC, , , , , , , , , , , , , , ,EXC, ,EXC, ,FAIL, ,FAIL, , ,30,
169, , , , , , , , , , , , , , , , , , , , ,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC, , , , , , , , , , , , , , ,EXC, ,EXC, ,PASS, ,PASS, , ,28,
17, ,FAIL,PASS,PASS, , ,PASS, ,FAIL, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , , , ,PASS, ,2,
170, , , , , , , , , , , , , , , , , , , , ,PASS,PASS,PASS, , ,PASS,PASS,PASS,PASS,PASS, , ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, , ,PASS,PASS,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,0,
171, , , , , , , , , , , , , , , , , , , , ,EXC,FAIL,PASS, , ,PASS,FAIL,PASS,EXC,PASS, , ,FAIL,FAIL,PASS,FAIL,FAIL,FAIL,FAIL,EXC,PASS,EXC,EXC,PASS, , ,FAIL,FAIL,PASS,EXC,PASS,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,17,
172, , , , , , , , , , , , , , , , , , , , ,PASS,PASS,PASS, , ,PASS,PASS,PASS,PASS,PASS, , ,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS, , ,PASS,PASS,PASS,PASS,PASS,PASS, , , , , , , , , , , , , , ,PASS, ,PASS, ,PASS, ,PASS, , ,0,
173, , , , , , , , , , , , , , , , , , , , ,PASS,EXC,FAIL, , ,FAIL,FAIL,PASS,EXC,PASS, , ,FAIL,EXC,EXC,EXC,FAIL,FAIL,EXC,EXC,FAIL,EXC,EXC,FAIL, , ,EXC,EXC,FAIL,FAIL,FAIL,FAIL, , , , , , , , , , , , , , ,PASS, ,PASS, ,FAIL, ,PASS, , ,24,
174, , , , , , , , , , , , , , , , , , , , ,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, , ,EXC,EXC,EXC,EXC,EXC,EXC, , , , , , , , , , , , , , ,FAIL, ,FAIL, ,PASS, ,PASS, , ,28,
18, ,EXC,PASS,PASS, , ,PASS, ,EXC, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , , , , , , , , , , , , , ,PASS, ,3,
19, ,EXC,PASS,PASS, , ,PASS, ,EXC, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , , , , , , , , , , , , , ,PASS, ,3,
2,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC,EXC, , , , , , , , , ,EXC,PASS, , , , , , , , , , , ,EXC, , , , , , , , , , , , , ,EXC, , , , , , ,EXC,EXC,EXC,EXC,EXC,PASS,EXC, , , , , , , , , , , , , , ,EXC, ,19,
20, ,PASS,PASS,PASS, , ,PASS, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , , , , , , , , , , , , , ,PASS, ,0,
21, ,EXC, ,FAIL, , ,FAIL, ,EXC, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,FAIL,PASS, , , , , , , , , , , , , , , , , , ,6,
22, ,EXC, ,PASS, , ,PASS, ,EXC, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , , , , , , , , , , , , , , , ,3,
23, ,PASS, ,FAIL, , ,FAIL, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,FAIL,PASS, , , , , , , , , , , , , , , , , , ,3,
24, ,EXC,PASS,FAIL, , ,FAIL, ,EXC, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,FAIL,PASS, , , , , , , , , , , , , , , , ,PASS, ,6,
25, ,PASS,FAIL,PASS, , ,PASS, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , , , , , , , , , , , , , ,FAIL, ,2,
26, ,EXC,PASS,PASS, , ,PASS, ,EXC, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , , , , , , , , , , , , , ,PASS, ,3,
27, ,PASS,PASS,FAIL, , ,FAIL, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,FAIL,PASS, , , , , , , , , , , , , , , , ,PASS, ,3,
28, ,PASS,PASS,PASS, , ,PASS, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS, , , , , , , , , , , , , , , , ,PASS, ,0,
29, ,PASS,FAIL,FAIL, , ,FAIL, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,FAIL,PASS, , , , , , , , , , , , , , , , ,FAIL, ,5,
3,EXC, , , ,EXC,EXC, ,EXC, , , , , , , , , , , , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , ,7,
30, ,PASS,PASS,FAIL, , ,FAIL, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,FAIL,PASS, , , , , , , , , , , , , , , , ,PASS, ,3,
31, ,PASS,PASS,PASS, , ,PASS, ,PASS, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,PASS,FAIL, , , , , , , , , , , , , , , , , , , , ,3,
32, ,PASS,PASS,PASS, , ,PASS, ,PASS, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,PASS,PASS, , , , , , , , , , , , , , , , , , , , ,2,
33, ,PASS,PASS,PASS, , ,PASS, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS,FAIL, , , , , , , , , , , , , , , , , , , , ,1,
34, , , , , , ,FAIL, ,FAIL, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,FAIL, , , , , , , , , , , , , , , , , , , , , ,5,
35, , , , , , ,PASS, ,PASS, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,PASS, , , , , , , , , , , , , , , , , , , , , ,2,
36, , , , , , ,FAIL, ,FAIL, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,FAIL, , , , , , , , , , , , , , , , , , , , , ,3,
37, ,PASS,PASS,PASS, , ,FAIL, ,FAIL, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,FAIL,FAIL, , , , , , , , , , , , , , , , , , , , ,6,
38, ,FAIL,FAIL,FAIL, , ,PASS, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS,PASS, , , , , , , , , , , , , , , , , , , , ,3,
39, ,PASS,PASS,PASS, , ,PASS, ,PASS, , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,PASS,PASS, , , , , , , , , , , , , , , , , , , , ,2,
4,EXC, , , ,EXC,EXC, ,EXC, , , , , , , , , , , , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , ,7,
40, ,PASS,PASS,PASS, , ,FAIL, ,FAIL, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,FAIL,PASS, , , , , , , , , , , , , , , , , , , , ,3,
41, ,PASS,PASS,PASS, , ,PASS, ,PASS, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS,FAIL, , , , , , , , , , , , , , , , , , , , ,1,
42, ,FAIL,FAIL,FAIL, , ,FAIL, ,FAIL, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,FAIL,FAIL, , , , , , , , , , , , , , , , , , , , ,7,
43, ,PASS,PASS,PASS, , ,FAIL, ,FAIL, , , , , , , , , ,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,FAIL,FAIL, , , , , , , , , , , , , , , , , , , , ,4,
44, ,EXC,EXC,EXC, , ,EXC, ,EXC, , , , , , , , , ,EXC,EXC, , , , , , , , , , , , , , , , , , , , , , , , , ,EXC, , , , , , , ,EXC,EXC,EXC, ,EXC, , , , , , , , , , , , , , , , , ,12,
45, ,EXC,EXC,EXC, , ,EXC, ,EXC, , , , , , , , , ,EXC,PASS, , , , , , , , , , , , , , , , , , , , , , , , , ,EXC, , , , , , , ,EXC,EXC,EXC, ,PASS, , , , , , , , , , , , , , , , , ,10,
46, , , , , , , , , , ,EXC, , ,EXC,EXC, ,PASS, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , ,EXC, , , , , , , , , , , , ,6,
47, , , , , , , , , , ,EXC, , ,EXC,EXC, ,EXC, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , ,EXC, , , , , , , , , , , , ,7,
48, , , , , , , , , , ,EXC, , ,EXC,EXC, ,EXC, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , ,EXC, , , , , , , , , , , , ,7,
49, , , , , , , , , , ,EXC, , ,EXC,EXC, , , , , , , , , , , , , , , ,PASS, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , ,PASS, , , , , , , , , , , , ,4,
5,EXC, , , ,EXC,EXC, , , , , , , , , , , , , , , , , , , , , , , , , ,PASS, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , ,PASS, , , , , , , , , , , , , , , , ,4,
50, , , , , , , , , , ,EXC, , ,EXC,EXC, , , , , , , , , , , , , , , ,PASS, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , ,PASS, , , , , , , , , , , , ,4,
51, , , , , , , , , , ,FAIL, , ,FAIL,FAIL, , , , , , , , , , , , , , , ,FAIL, , , , , , , , , , , , , ,FAIL, , , , , , , , , , , , , , , , , ,FAIL, , , , , , , , , , , , ,6,
52, , , , , , , , , , ,EXC, , ,EXC,EXC, ,EXC, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , ,EXC, , , , , , , , , , , , , , , , , ,EXC, , , , , , , , , , , , ,7,
53, , , , , , , , , ,EXC, ,EXC,EXC, , ,EXC, ,EXC, , , , , ,EXC,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,EXC,EXC, , ,EXC,EXC, ,EXC, , , , , , ,EXC,14,
54, , , , , , , , , ,EXC, ,EXC,EXC, , ,EXC, ,EXC, , , , , ,EXC,EXC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,EXC,EXC, , ,EXC,EXC, ,EXC, , , , , , ,EXC,14,
55, , , , , , , , , ,PASS, ,EXC,PASS, , ,PASS, ,EXC, , , , , ,EXC,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,PASS,PASS, , ,PASS,EXC, ,PASS, , , , , , ,PASS,5,
56, , , , , , , , , ,EXC, ,EXC,PASS, , ,PASS, ,EXC, , , , , ,EXC,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,EXC,PASS,PASS, , ,PASS,EXC, ,EXC, , , , , , ,PASS,7,
57, , , , , , , , , ,EXC, ,PASS,PASS, , ,PASS, ,PASS, , , , , ,PASS,PASS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,PASS,PASS,PASS, , ,PASS,PASS, ,EXC, , , , , , ,PASS,2,
